YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_ARR_1,DLY_APT_ARR_1,DLY_APT_ARR_A_1,DLY_APT_ARR_C_1,DLY_APT_ARR_D_1,DLY_APT_ARR_E_1,DLY_APT_ARR_G_1,DLY_APT_ARR_I_1,DLY_APT_ARR_M_1,DLY_APT_ARR_N_1,DLY_APT_ARR_O_1,DLY_APT_ARR_P_1,DLY_APT_ARR_R_1,DLY_APT_ARR_S_1,DLY_APT_ARR_T_1,DLY_APT_ARR_V_1,DLY_APT_ARR_W_1,DLY_APT_ARR_NA_1,FLT_ARR_1_DLY,FLT_ARR_1_DLY_15,ATFM_VERSION
2022,1,JAN,9-Jan-2022,EGAE,Londonderry/Eglinton,United Kingdom,5,,,,,,,,,,,,,,,,,,,,v2,Londonderry/Eglinton (EGAE)
2022,1,JAN,9-Jan-2022,EGKB,Biggin Hill,United Kingdom,27,,,,,,,,,,,,,,,,,,,,v2,Biggin Hill (EGKB)
2022,1,JAN,9-Jan-2022,EGNT,Newcastle,United Kingdom,29,,,,,,,,,,,,,,,,,,,,v2,Newcastle (EGNT)
2022,1,JAN,9-Jan-2022,LERS,Reus,Spain,1,,,,,,,,,,,,,,,,,,,,v2,Reus (LERS)
2022,1,JAN,9-Jan-2022,LFPG,Paris-Charles-de-Gaulle,France,438,,,,,,,,,,,,,,,,,,,,v2,Paris-Charles-de-Gaulle (LFPG)
2022,1,JAN,9-Jan-2022,LEAS,Asturias,Spain,15,,,,,,,,,,,,,,,,,,,,v2,Asturias (LEAS)
2022,1,JAN,9-Jan-2022,LIPZ,Venice,Italy,68,,,,,,,,,,,,,,,,,,,,v2,Venice (LIPZ)
2022,1,JAN,9-Jan-2022,EGPF,Glasgow,United Kingdom,56,,,,,,,,,,,,,,,,,,,,v2,Glasgow (EGPF)
2022,1,JAN,9-Jan-2022,EIWF,Waterford,Ireland,1,,,,,,,,,,,,,,,,,,,,v2,Waterford (EIWF)
2022,1,JAN,9-Jan-2022,LRBS,Bucharest/ Băneasa,Romania,5,,,,,,,,,,,,,,,,,,,,v2,Bucharest/ Băneasa (LRBS)
2022,1,JAN,9-Jan-2022,EPZG,Zielona Gora - Babimost,Poland,1,,,,,,,,,,,,,,,,,,,,v2,Zielona Gora - Babimost (EPZG)
2022,1,JAN,9-Jan-2022,LETO,Madrid/Torrejon,Spain,1,,,,,,,,,,,,,,,,,,,,v2,Madrid/Torrejon (LETO)
2022,1,JAN,9-Jan-2022,LOWK,Klagenfurt,Austria,4,,,,,,,,,,,,,,,,,,,,v2,Klagenfurt (LOWK)
2022,1,JAN,9-Jan-2022,LGKF,Kefallinia,Greece,2,,,,,,,,,,,,,,,,,,,,v2,Kefallinia (LGKF)
2022,1,JAN,9-Jan-2022,LGTS,Thessaloniki,Greece,60,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,3,1,v2,Thessaloniki (LGTS)
2022,1,JAN,9-Jan-2022,LFKJ,Ajaccio-Napoléon-Bonaparte,France,12,,,,,,,,,,,,,,,,,,,,v2,Ajaccio-Napoléon-Bonaparte (LFKJ)
2022,1,JAN,9-Jan-2022,EPBY,Bydgoszcz,Poland,6,,,,,,,,,,,,,,,,,,,,v2,Bydgoszcz (EPBY)
2022,1,JAN,9-Jan-2022,LFGJ,Dôle-Tavaux,France,1,,,,,,,,,,,,,,,,,,,,v2,Dôle-Tavaux (LFGJ)
2022,1,JAN,9-Jan-2022,LFLL,Lyon-Saint-Exupéry,France,83,,,,,,,,,,,,,,,,,,,,v2,Lyon-Saint-Exupéry (LFLL)
2022,1,JAN,9-Jan-2022,LKKV,Karlovy Vary,Czech Republic,1,,,,,,,,,,,,,,,,,,,,v2,Karlovy Vary (LKKV)
2022,1,JAN,9-Jan-2022,LELN,Leon,Spain,2,,,,,,,,,,,,,,,,,,,,v2,Leon (LELN)
2022,1,JAN,9-Jan-2022,EGAA,Belfast/Aldergrove,United Kingdom,56,,,,,,,,,,,,,,,,,,,,v2,Belfast/Aldergrove (EGAA)
2022,1,JAN,9-Jan-2022,LEVD,Valladolid,Spain,3,,,,,,,,,,,,,,,,,,,,v2,Valladolid (LEVD)
2022,1,JAN,9-Jan-2022,LEZL,Sevilla,Spain,77,,,,,,,,,,,,,,,,,,,,v2,Sevilla (LEZL)
2022,1,JAN,9-Jan-2022,EYSA,Šiauliai,Lithuania,1,,,,,,,,,,,,,,,,,,,,v2,Šiauliai (EYSA)
2022,1,JAN,9-Jan-2022,LPAZ,Santa Maria,Portugal,4,,,,,,,,,,,,,,,,,,,,v2,Santa Maria (LPAZ)
2022,1,JAN,9-Jan-2022,LFRH,Lorient-Lann Bihoué,France,3,,,,,,,,,,,,,,,,,,,,v2,Lorient-Lann Bihoué (LFRH)
2022,1,JAN,10-Jan-2022,LFLI,Annemasse,France,2,,,,,,,,,,,,,,,,,,,,v2,Annemasse (LFLI)
2022,1,JAN,10-Jan-2022,LFLP,Annecy-Meythet,France,3,,,,,,,,,,,,,,,,,,,,v2,Annecy-Meythet (LFLP)
2022,1,JAN,10-Jan-2022,LIMC,Milan/ Malpensa,Italy,196,,,,,,,,,,,,,,,,,,,,v2,Milan/ Malpensa (LIMC)
2022,1,JAN,10-Jan-2022,LGMK,Mikonos,Greece,3,,,,,,,,,,,,,,,,,,,,v2,Mikonos (LGMK)
2022,1,JAN,10-Jan-2022,EIWT,Weston,Ireland,2,,,,,,,,,,,,,,,,,,,,v2,Weston (EIWT)
2022,1,JAN,10-Jan-2022,LFMN,Nice-Côte d’Azur,France,94,,,,,,,,,,,,,,,,,,,,v2,Nice-Côte d’Azur (LFMN)
2022,1,JAN,10-Jan-2022,LOWI,Innsbruck,Austria,11,,,,,,,,,,,,,,,,,,,,v2,Innsbruck (LOWI)
2022,1,JAN,10-Jan-2022,LPPR,Porto,Portugal,85,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,16,11,v2,Porto (LPPR)
2022,1,JAN,10-Jan-2022,LSGS,Sion,Switzerland,14,,,,,,,,,,,,,,,,,,,,v2,Sion (LSGS)
2022,1,JAN,10-Jan-2022,LTBA,Istanbul/ Atatürk,Turkey,35,,,,,,,,,,,,,,,,,,,,v2,Istanbul/ Atatürk (LTBA)
2022,1,JAN,10-Jan-2022,GMMX,Marrakech,Morocco,4,,,,,,,,,,,,,,,,,,,,v2,Marrakech (GMMX)
2022,1,JAN,10-Jan-2022,LEPP,Noain Pamplona,Spain,3,,,,,,,,,,,,,,,,,,,,v2,Noain Pamplona (LEPP)
2022,1,JAN,10-Jan-2022,LFBH,La Rochelle-Ile de Ré,France,10,,,,,,,,,,,,,,,,,,,,v2,La Rochelle-Ile de Ré (LFBH)
2022,1,JAN,10-Jan-2022,LFRM,Le Mans,France,2,,,,,,,,,,,,,,,,,,,,v2,Le Mans (LFRM)
2022,1,JAN,10-Jan-2022,LICC,Catania,Italy,68,79,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,5,2,v2,Catania (LICC)
2022,1,JAN,10-Jan-2022,LFMV,Avignon-Caumont,France,13,,,,,,,,,,,,,,,,,,,,v2,Avignon-Caumont (LFMV)
2022,1,JAN,10-Jan-2022,GCLP,Gran Canaria,Spain,154,,,,,,,,,,,,,,,,,,,,v2,Gran Canaria (GCLP)
2022,1,JAN,10-Jan-2022,LEIB,Ibiza,Spain,40,,,,,,,,,,,,,,,,,,,,v2,Ibiza (LEIB)
2022,1,JAN,10-Jan-2022,LESO,San Sebastian,Spain,2,,,,,,,,,,,,,,,,,,,,v2,San Sebastian (LESO)
2022,1,JAN,10-Jan-2022,LEBG,Burgos,Spain,4,,,,,,,,,,,,,,,,,,,,v2,Burgos (LEBG)
2022,1,JAN,10-Jan-2022,ENHD,Haugesund,Norway,9,,,,,,,,,,,,,,,,,,,,v2,Haugesund (ENHD)
2022,1,JAN,10-Jan-2022,LEZG,Zaragoza,Spain,5,,,,,,,,,,,,,,,,,,,,v2,Zaragoza (LEZG)
2022,1,JAN,10-Jan-2022,UGTB,Tbilisi,Georgia,33,,,,,,,,,,,,,,,,,,,,v2,Tbilisi (UGTB)
2022,1,JAN,10-Jan-2022,LGAV,Athens,Greece,220,,,,,,,,,,,,,,,,,,,,v2,Athens (LGAV)
2022,1,JAN,10-Jan-2022,LFSB,Bâle-Mulhouse,France,53,,,,,,,,,,,,,,,,,,,,v2,Bâle-Mulhouse (LFSB)
2022,1,JAN,10-Jan-2022,LERJ,Logrono,Spain,0,,,,,,,,,,,,,,,,,,,,v2,Logrono (LERJ)
2022,1,JAN,10-Jan-2022,LFSL,Brive-Souillac,France,5,,,,,,,,,,,,,,,,,,,,v2,Brive-Souillac (LFSL)
2022,1,JAN,10-Jan-2022,EGAA,Belfast/Aldergrove,United Kingdom,38,,,,,,,,,,,,,,,,,,,,v2,Belfast/Aldergrove (EGAA)
2022,1,JAN,10-Jan-2022,LEZL,Sevilla,Spain,65,,,,,,,,,,,,,,,,,,,,v2,Sevilla (LEZL)
2022,1,JAN,10-Jan-2022,LFGJ,Dôle-Tavaux,France,3,,,,,,,,,,,,,,,,,,,,v2,Dôle-Tavaux (LFGJ)
2022,1,JAN,10-Jan-2022,LFMT,Montpellier-Méditerranée,France,22,,,,,,,,,,,,,,,,,,,,v2,Montpellier-Méditerranée (LFMT)
2022,1,JAN,10-Jan-2022,LIML,Milan/ Linate,Italy,120,,,,,,,,,,,,,,,,,,,,v2,Milan/ Linate (LIML)
2022,1,JAN,10-Jan-2022,GMAD,Agadir,Morocco,5,,,,,,,,,,,,,,,,,,,,v2,Agadir (GMAD)
2022,1,JAN,10-Jan-2022,LOWS,Salzburg,Austria,17,,,,,,,,,,,,,,,,,,,,v2,Salzburg (LOWS)
2022,1,JAN,10-Jan-2022,LFOH,Le Havre-Octeville,France,1,,,,,,,,,,,,,,,,,,,,v2,Le Havre-Octeville (LFOH)
2022,1,JAN,10-Jan-2022,LFPB,Paris-Le Bourget,France,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v2,Paris-Le Bourget (LFPB)
2022,1,JAN,10-Jan-2022,GCGM,La Gomera,Spain,2,,,,,,,,,,,,,,,,,,,,v2,La Gomera (GCGM)
2022,1,JAN,10-Jan-2022,LEVX,Vigo,Spain,11,,,,,,,,,,,,,,,,,,,,v2,Vigo (LEVX)
2022,1,JAN,10-Jan-2022,ELLX,Luxembourg,Luxembourg,63,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,8,0,v2,Luxembourg (ELLX)
2022,1,JAN,10-Jan-2022,GCRR,Lanzarote,Spain,61,,,,,,,,,,,,,,,,,,,,v2,Lanzarote (GCRR)
2022,1,JAN,10-Jan-2022,ESGG,Göteborg,Sweden,49,,,,,,,,,,,,,,,,,,,,v2,Göteborg (ESGG)
2022,1,JAN,10-Jan-2022,LFBD,Bordeaux-Mérignac,France,51,,,,,,,,,,,,,,,,,,,,v2,Bordeaux-Mérignac (LFBD)
2022,1,JAN,10-Jan-2022,LFMD,Cannes-Mandelieu,France,12,,,,,,,,,,,,,,,,,,,,v2,Cannes-Mandelieu (LFMD)
2022,1,JAN,10-Jan-2022,ENVA,Trondheim,Norway,61,,,,,,,,,,,,,,,,,,,,v2,Trondheim (ENVA)
2022,1,JAN,10-Jan-2022,LFBL,Limoges-Bellegarde,France,14,,,,,,,,,,,,,,,,,,,,v2,Limoges-Bellegarde (LFBL)
2022,1,JAN,10-Jan-2022,LFKB,Bastia-Poretta,France,13,,,,,,,,,,,,,,,,,,,,v2,Bastia-Poretta (LFKB)
2022,1,JAN,10-Jan-2022,LLBG,Tel Aviv,Israel,94,,,,,,,,,,,,,,,,,,,,v2,Tel Aviv (LLBG)
2022,1,JAN,10-Jan-2022,EDDP,Leipzig-Halle,Germany,97,,,,,,,,,,,,,,,,,,,,v2,Leipzig-Halle (EDDP)
2022,1,JAN,10-Jan-2022,EYKA,Kaunas,Lithuania,9,,,,,,,,,,,,,,,,,,,,v2,Kaunas (EYKA)
2022,1,JAN,10-Jan-2022,LEGR,Granada,Spain,12,,,,,,,,,,,,,,,,,,,,v2,Granada (LEGR)
2022,1,JAN,10-Jan-2022,LEPA,Palma de Mallorca,Spain,101,,,,,,,,,,,,,,,,,,,,v2,Palma de Mallorca (LEPA)
2022,1,JAN,10-Jan-2022,LKTB,Brno-Tuřany,Czech Republic,6,,,,,,,,,,,,,,,,,,,,v2,Brno-Tuřany (LKTB)
2022,1,JAN,10-Jan-2022,LFRZ,Saint-Nazaire-Montoir,France,3,,,,,,,,,,,,,,,,,,,,v2,Saint-Nazaire-Montoir (LFRZ)
2022,1,JAN,10-Jan-2022,LTBJ,İzmir/ Adnan Menderes,Turkey,59,,,,,,,,,,,,,,,,,,,,v2,İzmir/ Adnan Menderes (LTBJ)
2022,1,JAN,10-Jan-2022,EPPO,Poznan - Lawica,Poland,19,,,,,,,,,,,,,,,,,,,,v2,Poznan - Lawica (EPPO)
2022,1,JAN,10-Jan-2022,LECU,Madrid/Cuatro Viento,Spain,6,,,,,,,,,,,,,,,,,,,,v2,Madrid/Cuatro Viento (LECU)
2022,1,JAN,10-Jan-2022,EETU,Tartu,Estonia,1,,,,,,,,,,,,,,,,,,,,v2,Tartu (EETU)
2022,1,JAN,10-Jan-2022,EGSS,London/ Stansted,United Kingdom,110,,,,,,,,,,,,,,,,,,,,v2,London/ Stansted (EGSS)
2022,1,JAN,10-Jan-2022,LEAS,Asturias,Spain,14,,,,,,,,,,,,,,,,,,,,v2,Asturias (LEAS)
2022,1,JAN,10-Jan-2022,LIBR,Brindisi,Italy,21,,,,,,,,,,,,,,,,,,,,v2,Brindisi (LIBR)
2022,1,JAN,10-Jan-2022,LEVD,Valladolid,Spain,4,,,,,,,,,,,,,,,,,,,,v2,Valladolid (LEVD)
2022,1,JAN,10-Jan-2022,LFJL,Metz-Nancy-Lorraine,France,3,,,,,,,,,,,,,,,,,,,,v2,Metz-Nancy-Lorraine (LFJL)
2022,1,JAN,10-Jan-2022,LFLX,Châteauroux-Déols,France,6,,,,,,,,,,,,,,,,,,,,v2,Châteauroux-Déols (LFLX)
2022,1,JAN,10-Jan-2022,EHGG,Groningen,Netherlands,16,,,,,,,,,,,,,,,,,,,,v2,Groningen (EHGG)
2022,1,JAN,10-Jan-2022,EICK,Cork,Ireland,19,,,,,,,,,,,,,,,,,,,,v2,Cork (EICK)
2022,1,JAN,10-Jan-2022,GCFV,Fuerteventura,Spain,54,,,,,,,,,,,,,,,,,,,,v2,Fuerteventura (GCFV)
2022,1,JAN,10-Jan-2022,EYVI,Vilnius,Lithuania,36,,,,,,,,,,,,,,,,,,,,v2,Vilnius (EYVI)
2022,1,JAN,10-Jan-2022,EGPH,Edinburgh,United Kingdom,68,,,,,,,,,,,,,,,,,,,,v2,Edinburgh (EGPH)
2022,1,JAN,10-Jan-2022,LEBA,Cordoba,Spain,0,,,,,,,,,,,,,,,,,,,,v2,Cordoba (LEBA)
2022,1,JAN,10-Jan-2022,LEBB,Bilbao,Spain,48,,,,,,,,,,,,,,,,,,,,v2,Bilbao (LEBB)
2022,1,JAN,10-Jan-2022,LFMP,Perpignan-Rivesaltes,France,7,,,,,,,,,,,,,,,,,,,,v2,Perpignan-Rivesaltes (LFMP)
2022,1,JAN,10-Jan-2022,LJMB,Maribor,Slovenia,0,,,,,,,,,,,,,,,,,,,,v2,Maribor (LJMB)
2022,1,JAN,10-Jan-2022,EHRD,Rotterdam,Netherlands,24,,,,,,,,,,,,,,,,,,,,v2,Rotterdam (EHRD)
2022,1,JAN,10-Jan-2022,LEGE,Gerona,Spain,6,,,,,,,,,,,,,,,,,,,,v2,Gerona (LEGE)
2022,1,JAN,10-Jan-2022,LPMA,Madeira,Portugal,32,,,,,,,,,,,,,,,,,,,,v2,Madeira (LPMA)
2022,1,JAN,10-Jan-2022,EBCI,Charleroi,Belgium,46,,,,,,,,,,,,,,,,,,,,v2,Charleroi (EBCI)
2022,1,JAN,10-Jan-2022,EDDH,Hamburg,Germany,93,,,,,,,,,,,,,,,,,,,,v2,Hamburg (EDDH)
2022,1,JAN,10-Jan-2022,GCLA,La Palma,Spain,20,,,,,,,,,,,,,,,,,,,,v2,La Palma (GCLA)
2022,1,JAN,10-Jan-2022,LEBL,Barcelona,Spain,289,,,,,,,,,,,,,,,,,,,,v2,Barcelona (LEBL)
2022,1,JAN,10-Jan-2022,LEMD,Madrid/ Barajas,Spain,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v2,Madrid/ Barajas (LEMD)
2022,1,JAN,10-Jan-2022,EDDW,Bremen,Germany,20,,,,,,,,,,,,,,,,,,,,v2,Bremen (EDDW)
2022,1,JAN,10-Jan-2022,LEGT,Madrid/Getafe,Spain,5,,,,,,,,,,,,,,,,,,,,v2,Madrid/Getafe (LEGT)
2022,1,JAN,10-Jan-2022,EPKT,Katowice - Pyrzowice,Poland,32,,,,,,,,,,,,,,,,,,,,v2,Katowice - Pyrzowice (EPKT)
2022,1,JAN,10-Jan-2022,LFAQ,Albert-Bray,France,0,,,,,,,,,,,,,,,,,,,,v2,Albert-Bray (LFAQ)
2022,1,JAN,10-Jan-2022,EDDK,Cologne-Bonn,Germany,125,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,25,19,v2,Cologne-Bonn (EDDK)
2022,1,JAN,10-Jan-2022,LBSF,Sofia,Bulgaria,56,,,,,,,,,,,,,,,,,,,,v2,Sofia (LBSF)
2022,1,JAN,10-Jan-2022,LICJ,Palermo Falcone-Borsellino,Italy,61,,,,,,,,,,,,,,,,,,,,v2,Palermo Falcone-Borsellino (LICJ)
2022,1,JAN,10-Jan-2022,LFOB,Beauvais-Tillé,France,31,,,,,,,,,,,,,,,,,,,,v2,Beauvais-Tillé (LFOB)
2022,1,JAN,10-Jan-2022,LTFM,Istanbul International,Turkey,466,,,,,,,,,,,,,,,,,,,,v2,Istanbul International (LTFM)
2022,1,JAN,10-Jan-2022,EDDR,Saarbruecken,Germany,1,,,,,,,,,,,,,,,,,,,,v2,Saarbruecken (EDDR)
2022,1,JAN,10-Jan-2022,GMFF,Fes,Morocco,1,,,,,,,,,,,,,,,,,,,,v2,Fes (GMFF)
2022,1,JAN,10-Jan-2022,GMMN,Casablanca,Morocco,25,,,,,,,,,,,,,,,,,,,,v2,Casablanca (GMMN)
2022,1,JAN,10-Jan-2022,LPFL,Flores,Portugal,1,,,,,,,,,,,,,,,,,,,,v2,Flores (LPFL)
2022,1,JAN,10-Jan-2022,LRBS,Bucharest/ Băneasa,Romania,2,,,,,,,,,,,,,,,,,,,,v2,Bucharest/ Băneasa (LRBS)
2022,1,JAN,10-Jan-2022,EETN,Tallinn,Estonia,50,,,,,,,,,,,,,,,,,,,,v2,Tallinn (EETN)
2022,1,JAN,10-Jan-2022,LEVT,Vitoria,Spain,16,,,,,,,,,,,,,,,,,,,,v2,Vitoria (LEVT)
2022,1,JAN,10-Jan-2022,LEXJ,Santander,Spain,11,,,,,,,,,,,,,,,,,,,,v2,Santander (LEXJ)
2022,1,JAN,10-Jan-2022,LFKF,Figari-Sud Corse,France,4,,,,,,,,,,,,,,,,,,,,v2,Figari-Sud Corse (LFKF)
2022,1,JAN,10-Jan-2022,LFLL,Lyon-Saint-Exupéry,France,78,,,,,,,,,,,,,,,,,,,,v2,Lyon-Saint-Exupéry (LFLL)
2022,1,JAN,10-Jan-2022,LFTW,Nîmes-Garons,France,10,,,,,,,,,,,,,,,,,,,,v2,Nîmes-Garons (LFTW)
2022,1,JAN,10-Jan-2022,ESSA,Stockholm/ Arlanda,Sweden,199,,,,,,,,,,,,,,,,,,,,v2,Stockholm/ Arlanda (ESSA)
2022,1,JAN,10-Jan-2022,LIPZ,Venice,Italy,61,,,,,,,,,,,,,,,,,,,,v2,Venice (LIPZ)
2022,1,JAN,10-Jan-2022,EPLB,Lublin,Poland,1,,,,,,,,,,,,,,,,,,,,v2,Lublin (EPLB)
2022,1,JAN,10-Jan-2022,ESSB,Stockholm/ Bromma,Sweden,42,,,,,,,,,,,,,,,,,,,,v2,Stockholm/ Bromma (ESSB)
2022,1,JAN,10-Jan-2022,EPKK,Krakow - Balice,Poland,80,,,,,,,,,,,,,,,,,,,,v2,Krakow - Balice (EPKK)
2022,1,JAN,10-Jan-2022,LIPH,Treviso,Italy,12,,,,,,,,,,,,,,,,,,,,v2,Treviso (LIPH)
2022,1,JAN,10-Jan-2022,LROP,Bucharest/ Otopeni,Romania,120,,,,,,,,,,,,,,,,,,,,v2,Bucharest/ Otopeni (LROP)
2022,1,JAN,10-Jan-2022,EDDL,Dusseldorf,Germany,127,,,,,,,,,,,,,,,,,,,,v2,Dusseldorf (EDDL)
2022,1,JAN,10-Jan-2022,EGKB,Biggin Hill,United Kingdom,32,,,,,,,,,,,,,,,,,,,,v2,Biggin Hill (EGKB)
2022,1,JAN,10-Jan-2022,LFPG,Paris-Charles-de-Gaulle,France,446,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,33,14,v2,Paris-Charles-de-Gaulle (LFPG)
2022,1,JAN,10-Jan-2022,ENBR,Bergen,Norway,105,,,,,,,,,,,,,,,,,,,,v2,Bergen (ENBR)
2022,1,JAN,10-Jan-2022,LFBE,Bergerac-Roumanière,France,5,,,,,,,,,,,,,,,,,,,,v2,Bergerac-Roumanière (LFBE)
2022,1,JAN,10-Jan-2022,LPPT,Lisbon,Portugal,217,,,,,,,,,,,,,,,,,,,,v2,Lisbon (LPPT)
2022,1,JAN,10-Jan-2022,EPMO,Warszawa/ Modlin,Poland,22,,,,,,,,,,,,,,,,,,,,v2,Warszawa/ Modlin (EPMO)
2022,1,JAN,10-Jan-2022,EBLG,Liège,Belgium,47,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,17,6,v2,Liège (EBLG)
2022,1,JAN,10-Jan-2022,EDDN,Nuremberg,Germany,30,,,,,,,,,,,,,,,,,,,,v2,Nuremberg (EDDN)
2022,1,JAN,10-Jan-2022,EFHK,Helsinki/ Vantaa,Finland,167,,,,,,,,,,,,,,,,,,,,v2,Helsinki/ Vantaa (EFHK)
2022,1,JAN,10-Jan-2022,EHBK,Maastricht-Aachen,Netherlands,12,,,,,,,,,,,,,,,,,,,,v2,Maastricht-Aachen (EHBK)
2022,1,JAN,10-Jan-2022,ENZV,Stavanger,Norway,72,,,,,,,,,,,,,,,,,,,,v2,Stavanger (ENZV)
2022,1,JAN,10-Jan-2022,LPFR,Faro,Portugal,13,,,,,,,,,,,,,,,,,,,,v2,Faro (LPFR)
2022,1,JAN,10-Jan-2022,LFRN,Rennes-Saint-Jacques,France,14,,,,,,,,,,,,,,,,,,,,v2,Rennes-Saint-Jacques (LFRN)
2022,1,JAN,10-Jan-2022,GEML,Melilla,Spain,12,,,,,,,,,,,,,,,,,,,,v2,Melilla (GEML)
2022,1,JAN,10-Jan-2022,EPSC,Szczecin - Goleniów,Poland,7,,,,,,,,,,,,,,,,,,,,v2,Szczecin - Goleniów (EPSC)
2022,1,JAN,10-Jan-2022,LFBZ,Biarritz-Bayonne-Anglet,France,7,,,,,,,,,,,,,,,,,,,,v2,Biarritz-Bayonne-Anglet (LFBZ)
2022,1,JAN,10-Jan-2022,LFKC,Calvi-Sainte-Catherine,France,4,,,,,,,,,,,,,,,,,,,,v2,Calvi-Sainte-Catherine (LFKC)
2022,1,JAN,10-Jan-2022,LYPG,Podgorica,Montenegro,14,,,,,,,,,,,,,,,,,,,,v2,Podgorica (LYPG)
2022,1,JAN,10-Jan-2022,EBOS,Ostend-Bruges,Belgium,10,,,,,,,,,,,,,,,,,,,,v2,Ostend-Bruges (EBOS)
2022,1,JAN,10-Jan-2022,GCTS,Tenerife Sur/Reina Sofia,Spain,71,,,,,,,,,,,,,,,,,,,,v2,Tenerife Sur/Reina Sofia (GCTS)
2022,1,JAN,10-Jan-2022,LOWW,Vienna,Austria,202,,,,,,,,,,,,,,,,,,,,v2,Vienna (LOWW)
2022,1,JAN,10-Jan-2022,LGKF,Kefallinia,Greece,2,,,,,,,,,,,,,,,,,,,,v2,Kefallinia (LGKF)
2022,1,JAN,10-Jan-2022,LGTS,Thessaloniki,Greece,52,,,,,,,,,,,,,,,,,,,,v2,Thessaloniki (LGTS)
2022,1,JAN,10-Jan-2022,LTAC,Ankara/ Esenboğa,Turkey,87,,,,,,,,,,,,,,,,,,,,v2,Ankara/ Esenboğa (LTAC)
2022,1,JAN,10-Jan-2022,LFQQ,Lille-Lesquin,France,16,,,,,,,,,,,,,,,,,,,,v2,Lille-Lesquin (LFQQ)
2022,1,JAN,10-Jan-2022,LQSA,Sarajevo,Bosnia and Herzegovina,14,,,,,,,,,,,,,,,,,,,,v2,Sarajevo (LQSA)
2022,1,JAN,10-Jan-2022,EGKK,London/ Gatwick,United Kingdom,109,,,,,,,,,,,,,,,,,,,,v2,London/ Gatwick (EGKK)
2022,1,JAN,10-Jan-2022,GMME,Rabat,Morocco,5,,,,,,,,,,,,,,,,,,,,v2,Rabat (GMME)
2022,1,JAN,10-Jan-2022,LFOK,Châlons-Vatry,France,4,,,,,,,,,,,,,,,,,,,,v2,Châlons-Vatry (LFOK)
2022,1,JAN,10-Jan-2022,EDDS,Stuttgart,Germany,64,,,,,,,,,,,,,,,,,,,,v2,Stuttgart (EDDS)
2022,1,JAN,10-Jan-2022,EGLF,Farnborough,United Kingdom,31,,,,,,,,,,,,,,,,,,,,v2,Farnborough (EGLF)
2022,1,JAN,10-Jan-2022,LEJR,Jerez De La Frontera,Spain,12,,,,,,,,,,,,,,,,,,,,v2,Jerez De La Frontera (LEJR)
2022,1,JAN,10-Jan-2022,LESA,Salamanca Matalan,Spain,11,,,,,,,,,,,,,,,,,,,,v2,Salamanca Matalan (LESA)
2022,1,JAN,10-Jan-2022,LPAZ,Santa Maria,Portugal,6,,,,,,,,,,,,,,,,,,,,v2,Santa Maria (LPAZ)
2022,1,JAN,10-Jan-2022,GCHI,Hierro,Spain,5,,,,,,,,,,,,,,,,,,,,v2,Hierro (GCHI)
2022,1,JAN,10-Jan-2022,LGSA,Khania/Souda,Greece,13,,,,,,,,,,,,,,,,,,,,v2,Khania/Souda (LGSA)
2022,1,JAN,10-Jan-2022,EGLC,London/ City,United Kingdom,34,,,,,,,,,,,,,,,,,,,,v2,London/ City (EGLC)
2022,1,JAN,10-Jan-2022,EYSA,Šiauliai,Lithuania,3,,,,,,,,,,,,,,,,,,,,v2,Šiauliai (EYSA)
2022,1,JAN,10-Jan-2022,LIMF,Torino Caselle,Italy,43,,,,,,,,,,,,,,,,,,,,v2,Torino Caselle (LIMF)
2022,1,JAN,10-Jan-2022,LFRH,Lorient-Lann Bihoué,France,9,,,,,,,,,,,,,,,,,,,,v2,Lorient-Lann Bihoué (LFRH)
2022,1,JAN,10-Jan-2022,LGRP,Rodos,Greece,9,,,,,,,,,,,,,,,,,,,,v2,Rodos (LGRP)
2022,1,JAN,10-Jan-2022,EPWA,Warszawa/ Chopina,Poland,178,,,,,,,,,,,,,,,,,,,,v2,Warszawa/ Chopina (EPWA)
2022,1,JAN,10-Jan-2022,LATI,Tirana,Albania,51,,,,,,,,,,,,,,,,,,,,v2,Tirana (LATI)
2022,1,JAN,10-Jan-2022,LFMK,Carcassonne-Salvaza,France,3,,,,,,,,,,,,,,,,,,,,v2,Carcassonne-Salvaza (LFMK)
2022,1,JAN,10-Jan-2022,LKMT,Ostrava,Czech Republic,6,,,,,,,,,,,,,,,,,,,,v2,Ostrava (LKMT)
2022,1,JAN,10-Jan-2022,EYPA,Palanga,Lithuania,4,,,,,,,,,,,,,,,,,,,,v2,Palanga (EYPA)
